STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,3/15/2014,44,37,59,11.18,28,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/16/2014,35,27,39,12.3,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/17/2014,26,18,33,9.84,21,,,,,,,,,,,,,,,,,,,,
USW00014765,3/18/2014,28,17,43,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/19/2014,33,22,45,7.16,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/20/2014,42,36,53,10.74,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/21/2014,40,31,45,12.53,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/22/2014,40,24,60,11.18,30,,,,,,,,,,,,,,,,,,,,
USW00014765,3/23/2014,38,27,45,10.29,21,,,,,,,,,,,,,,,,,,,,
USW00014765,3/24/2014,27,17,34,10.29,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/25/2014,28,17,37,6.93,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/26/2014,31,24,37,22.82,44.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/27/2014,30,20,46,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/28/2014,43,33,57,11.63,30,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/29/2014,46,37,54,8.5,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/30/2014,43,36,46,14.32,28,1,,,,,,,,,,,,,,,,,,,
USW00014765,3/31/2014,37,35,40,14.99,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/1/2014,42,35,54,10.74,21,,,,,,,,,,,,,,,,,,,,
USW00014765,4/2/2014,43,31,54,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,4/3/2014,46,33,62,7.16,21,,,,,,,,,,,,,,,,,,,,
USW00014765,4/4/2014,42,38,52,8.05,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/5/2014,44,37,55,12.08,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/6/2014,43,30,59,7.16,15,,,,,,,,,,,,,,,,,,,,
USW00014765,4/7/2014,46,35,53,6.49,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/8/2014,51,46,62,10.51,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/9/2014,51,39,61,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,4/10/2014,46,30,56,11.41,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,4/11/2014,54,48,71,8.05,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/12/2014,57,47,70,8.5,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/13/2014,53,42,65,10.74,21,,,,,,,,,,,,,,,,,,,,
USW00014765,4/14/2014,62,57,72,18.34,36.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/15/2014,60,39,66,21.47,36,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/16/2014,42,32,47,12.97,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/17/2014,38,31,46,12.75,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/18/2014,39,30,50,6.71,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,4/19/2014,49,36,65,10.07,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/20/2014,48,38,56,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,4/21/2014,46,33,60,7.83,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/22/2014,53,41,70,8.5,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/23/2014,51,47,56,11.18,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/24/2014,50,42,60,18.57,32,,,,,,,,,,,,,,,,,,,,
USW00014765,4/25/2014,52,43,61,9.62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,4/26/2014,46,43,48,4.92,12.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,4/27/2014,47,43,55,8.5,18.1,,,,,,,,1,,,,,,,,,,,,
USW00014765,4/28/2014,49,41,60,10.74,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/29/2014,45,41,48,13.87,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/30/2014,43,41,47,8.28,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/1/2014,54,47,66,8.72,23,,,,,,,,,,,,,,,,,,,,
USW00014765,5/2/2014,58,49,67,8.72,21,,,,,,,,,,,,,,,,,,,,
USW00014765,5/3/2014,57,42,70,9.4,23,,,,,,,,,,,,,,,,,,,,
USW00014765,5/4/2014,58,50,65,15.66,32,,,,,,,,,,,,,,,,,,,,
USW00014765,5/5/2014,56,49,65,10.74,21,,,,,,,,,,,,,,,,,,,,
USW00014765,5/6/2014,56,45,65,8.95,21,,,,,,,,,,,,,,,,,,,,
USW00014765,5/7/2014,56,43,66,9.17,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/8/2014,55,43,63,4.47,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/9/2014,55,53,62,5.37,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/10/2014,65,57,79,11.18,23,,,,,,,,,,,,,,,,,,,,
USW00014765,5/11/2014,69,56,80,10.74,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/12/2014,69,52,82,9.84,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/13/2014,60,46,64,12.3,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/14/2014,53,45,65,6.93,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/15/2014,63,56,71,10.07,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/16/2014,63,60,66,14.32,23,,,,,,,,,,,,,,,,,,,,
USW00014765,5/17/2014,66,56,76,10.96,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/18/2014,60,52,69,8.28,15,,,,,,,,,,,,,,,,,,,,
USW00014765,5/19/2014,60,51,67,9.84,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/20/2014,62,50,77,8.95,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/21/2014,59,46,73,6.04,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/22/2014,56,53,61,4.92,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/23/2014,59,53,65,5.82,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/24/2014,58,53,66,8.72,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/25/2014,57,49,68,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,5/26/2014,62,50,78,7.61,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/27/2014,71,51,83,9.84,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/28/2014,52,45,53,14.54,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/29/2014,53,41,67,7.61,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/30/2014,54,43,65,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/31/2014,58,48,67,12.08,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/1/2014,61,44,77,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/2/2014,65,48,81,7.38,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/3/2014,64,53,76,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/4/2014,61,57,68,4.47,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/5/2014,62,55,64,7.61,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/6/2014,65,54,76,9.4,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/7/2014,70,56,82,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/8/2014,74,61,85,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/9/2014,70,61,76,6.49,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/10/2014,67,60,75,8.05,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/11/2014,65,58,74,10.29,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/12/2014,63,58,70,6.93,15,,,,,,,,,,,,,,,,,,,,
USW00014765,6/13/2014,65,62,70,4.92,10.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/14/2014,69,58,78,7.16,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/15/2014,67,57,80,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,6/16/2014,70,58,78,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/17/2014,69,60,80,8.5,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/18/2014,75,65,86,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,6/19/2014,74,63,83,6.71,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/20/2014,69,55,78,9.84,21,,,,,,,,,,,,,,,,,,,,
USW00014765,6/21/2014,65,53,75,6.71,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/22/2014,67,54,79,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,6/23/2014,66,54,76,6.71,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/24/2014,68,57,80,10.96,21,,,,,,,,,,,,,,,,,,,,
USW00014765,6/25/2014,73,64,84,11.63,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,6/26/2014,75,61,86,8.95,23,1,,,,,,,,,,,,,,,,,,,
USW00014765,6/27/2014,69,59,79,9.62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,6/28/2014,69,57,81,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/29/2014,70,55,82,7.61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,6/30/2014,73,62,87,9.62,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/1/2014,77,68,88,11.18,21,,,,,,,,,,,,,,,,,,,,
USW00014765,7/2/2014,78,71,90,11.18,21.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/3/2014,79,71,90,9.84,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/4/2014,71,62,76,10.74,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/5/2014,69,61,81,13.65,23,,,,,,,,,,,,,,,,,,,,
USW00014765,7/6/2014,74,62,84,13.2,23,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/7/2014,75,68,86,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,7/8/2014,79,72,91,11.63,18.1,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/9/2014,77,71,86,10.51,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/10/2014,76,68,82,5.82,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/11/2014,73,64,83,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/12/2014,72,60,85,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/13/2014,73,65,83,12.75,23.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,7/14/2014,76,72,84,9.4,15,,,,,,,,,,,,,,,,,,,,
USW00014765,7/15/2014,75,72,80,11.18,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/16/2014,73,70,76,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/17/2014,73,66,81,6.26,13,,,,,,,,,,,,,,,,,,,,
USW00014765,7/18/2014,71,60,82,5.59,13,,,,,,,,,,,,,,,,,,,,
USW00014765,7/19/2014,69,61,78,3.13,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/20/2014,70,62,77,7.16,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/21/2014,70,63,82,7.16,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/22/2014,74,63,87,8.28,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/23/2014,78,70,88,10.51,23,,,1,,,,,,,,,,,,,,,,,
USW00014765,7/24/2014,74,67,79,6.49,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/25/2014,72,62,82,8.05,13,,,,,,,,,,,,,,,,,,,,
USW00014765,7/26/2014,72,63,83,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,7/27/2014,71,67,78,8.95,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/28/2014,75,68,84,11.41,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,7/29/2014,71,63,81,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,7/30/2014,70,58,80,5.37,17,,,,,,,,,,,,,,,,,,,,
USW00014765,7/31/2014,70,58,82,7.61,21,,,,,,,,,,,,,,,,,,,,
USW00014765,8/1/2014,72,64,81,6.71,21,,,,,,,,,,,,,,,,,,,,
USW00014765,8/2/2014,68,62,71,6.26,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/3/2014,65,62,73,3.8,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/4/2014,72,65,82,7.61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,8/5/2014,75,65,85,6.93,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/6/2014,75,68,86,6.71,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/7/2014,72,59,83,6.93,17,,,1,,,,,,,,,,,,,,,,,
USW00014765,8/8/2014,70,58,85,8.28,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/9/2014,74,61,87,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,8/10/2014,74,62,86,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/11/2014,72,61,82,7.61,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/12/2014,71,62,81,8.5,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/13/2014,71,64,73,10.29,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/14/2014,69,60,76,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/15/2014,66,58,76,7.16,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/16/2014,66,56,78,8.5,21,,,,,,,,,,,,,,,,,,,,
USW00014765,8/17/2014,71,64,80,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/18/2014,69,57,79,8.05,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/19/2014,67,54,79,4.92,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/20/2014,68,57,83,4.47,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/21/2014,68,59,80,5.37,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/22/2014,69,64,74,8.95,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/23/2014,68,57,76,10.51,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/24/2014,68,56,80,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/25/2014,72,59,90,5.82,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/26/2014,71,60,81,6.49,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,8/27/2014,74,63,88,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/28/2014,75,62,82,10.96,21,,,,,,,,,,,,,,,,,,,,
USW00014765,8/29/2014,68,58,77,6.26,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/30/2014,65,55,74,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,8/31/2014,73,66,85,10.07,21,,,,,,,,,,,,,,,,,,,,
USW00014765,9/1/2014,78,72,89,7.16,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/2/2014,78,71,91,7.83,21,1,1,,,,,,,,,,,,,,,,,,
USW00014765,9/3/2014,78,65,85,9.62,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/4/2014,73,60,87,5.14,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/5/2014,75,65,89,8.72,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/6/2014,80,72,90,10.51,23,,,,,,,,1,,,,,,,,,,,,
USW00014765,9/7/2014,73,61,80,6.93,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/8/2014,67,57,78,9.17,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/9/2014,65,58,73,10.07,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/10/2014,66,61,74,7.61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,9/11/2014,69,62,80,10.07,21,,,,,,,,,,,,,,,,,,,,
USW00014765,9/12/2014,68,57,76,7.38,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/13/2014,61,52,73,7.61,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/14/2014,60,52,70,7.61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/15/2014,58,48,70,6.49,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/16/2014,60,51,70,4.7,13,,,,,,,,,,,,,,,,,,,,
USW00014765,9/17/2014,62,48,73,5.59,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/18/2014,62,49,77,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/19/2014,57,45,62,8.95,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/20/2014,56,39,72,6.49,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/21/2014,67,61,76,6.71,17,1,1,,,,,,,,,,,,,,,,,,
USW00014765,9/22/2014,68,48,74,11.86,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,9/23/2014,56,43,69,5.82,15,,,,,,,,,,,,,,,,,,,,
USW00014765,9/24/2014,59,48,71,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/25/2014,58,54,62,9.4,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/26/2014,64,55,77,8.72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,9/27/2014,67,50,85,5.14,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/28/2014,70,55,86,4.92,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/29/2014,66,59,73,5.37,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,9/30/2014,59,56,60,10.74,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/1/2014,58,57,60,12.75,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/2/2014,57,50,59,12.75,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/3/2014,54,48,60,8.28,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/4/2014,58,54,66,7.83,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/5/2014,57,44,63,7.83,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/6/2014,53,42,67,7.61,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/7/2014,63,51,75,10.07,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/8/2014,66,56,74,11.18,23,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/9/2014,58,44,67,8.95,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/10/2014,54,44,63,6.26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,10/11/2014,51,42,53,4.47,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/12/2014,50,39,63,4.7,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/13/2014,51,39,66,5.37,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/14/2014,67,61,76,9.62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,10/15/2014,69,63,79,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/16/2014,69,61,72,10.29,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/17/2014,64,56,72,8.95,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/18/2014,62,52,71,8.28,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/19/2014,53,40,57,11.41,17,,,,,,,,,,,,,,,,,,,,
USW00014765,10/20/2014,45,34,56,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/21/2014,53,45,65,5.82,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/22/2014,54,51,57,18.79,32,1,,1,,,,,,,,,,,,,,,,,
USW00014765,10/23/2014,53,50,57,21.03,32,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/24/2014,52,49,55,9.84,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/25/2014,54,43,66,7.83,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/26/2014,55,46,60,11.86,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/27/2014,53,43,64,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/28/2014,53,39,70,5.59,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/29/2014,63,53,73,7.61,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/30/2014,53,41,62,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/31/2014,48,40,55,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,11/1/2014,46,40,48,18.12,29.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/2/2014,40,36,43,20.8,36.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/3/2014,42,34,54,9.17,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/4/2014,50,35,64,6.26,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/5/2014,58,47,68,7.61,21,,,,,,,,,,,,,,,,,,,,
USW00014765,11/6/2014,49,45,51,4.03,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/7/2014,48,37,51,11.41,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/8/2014,40,31,49,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/9/2014,46,36,57,4.47,13,,,,,,,,,,,,,,,,,,,,
USW00014765,11/10/2014,44,31,58,3.36,13,,,,,,,,,,,,,,,,,,,,
USW00014765,11/11/2014,47,34,60,4.25,13,1,1,,,,,,,,,,,,,,,,,,
USW00014765,11/12/2014,55,44,63,4.7,19.9,1,1,,,,,,1,,,,,,,,,,,,
USW00014765,11/13/2014,45,36,51,6.93,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/14/2014,39,32,45,9.84,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/15/2014,34,27,40,7.16,17,,,,,,,,,,,,,,,,,,,,
USW00014765,11/16/2014,33,24,42,0.89,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/17/2014,41,38,61,6.71,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/18/2014,44,25,50,12.3,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/19/2014,28,21,36,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/20/2014,36,27,48,9.84,33.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/21/2014,32,25,36,12.08,23,,,,,,,,,,,,,,,,,,,,
USW00014765,11/22/2014,30,19,44,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/23/2014,47,38,59,7.16,17,,,,,,,,,,,,,,,,,,,,
USW00014765,11/24/2014,53,39,65,17,32,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/25/2014,59,45,64,7.16,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/26/2014,43,34,48,13.65,28,1,,,1,,,,,,,,,,,,,,,,
USW00014765,11/27/2014,36,31,41,8.5,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/28/2014,33,24,38,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/29/2014,28,20,36,4.25,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/30/2014,43,32,57,10.51,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/1/2014,56,43,67,11.18,21,,,,,,,,,,,,,,,,,,,,
USW00014765,12/2/2014,40,34,43,10.96,21,1,,,1,,,,,,,,,,,,,,,,
USW00014765,12/3/2014,42,37,51,10.74,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/4/2014,40,29,45,8.72,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/5/2014,34,26,44,7.16,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/6/2014,42,39,47,5.14,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/7/2014,37,22,39,19.91,30,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/8/2014,24,21,28,13.42,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/9/2014,37,28,49,15.21,29.1,1,,,1,,1,,,,,,,,,,,,,,
USW00014765,12/10/2014,42,37,43,8.05,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/11/2014,35,31,37,9.84,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/12/2014,32,27,39,8.05,15,,,,,,,,,,,,,,,,,,,,
USW00014765,12/13/2014,35,30,42,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,12/14/2014,37,30,47,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/15/2014,35,26,44,2.91,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/16/2014,35,28,43,3.13,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/17/2014,44,40,52,10.07,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/18/2014,41,34,43,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/19/2014,35,29,37,9.17,13,,,,,,,,,,,,,,,,,,,,
USW00014765,12/20/2014,31,26,36,8.72,13,1,,,1,,,,,,,,,,,,,,,,
USW00014765,12/21/2014,33,32,34,8.72,14.1,1,,,1,,,,,,,,,,,,,,,,
USW00014765,12/22/2014,37,33,44,5.82,13,1,,,,,,,1,,,,,,,,,,,,
USW00014765,12/23/2014,43,40,47,9.4,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/24/2014,46,42,64,8.5,25.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/25/2014,56,37,63,11.41,23.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,12/26/2014,43,30,50,6.93,17,,,,,,,,,,,,,,,,,,,,
USW00014765,12/27/2014,41,29,53,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/28/2014,44,36,51,7.61,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,12/29/2014,39,29,43,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/30/2014,29,20,31,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/31/2014,23,15,32,5.82,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/1/2015,26,17,37,10.29,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,1/2/2015,35,26,41,8.72,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/3/2015,29,23,35,6.26,14.1,1,,,1,,1,,1,,,,,,,,,,,,
USW00014765,1/4/2015,38,33,56,8.05,23.9,1,1,,,,1,,,,,,,,,,,,,,
USW00014765,1/5/2015,41,17,50,15.88,31.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/6/2015,17,12,19,4.47,17,1,,,,,,,1,,,,,,,,,,,,
